Land;Statistische Kennziffer;Kreisfreie Stadt bzw. Stadtkreis, Landkreis bzw. Kreis;Wahlberechtigte;Wähler;Ungültige;Gültige;CDU;SPD;AfD;FDP;DIE LINKE;GRÜNE;CSU;FREIE WÄHLER;Die PARTEI;Tierschutzpartei;NPD;PIRATEN;ÖDP;V-Partei³;DiB;BP;Tierschutzallianz;MLPD;Gesundheitsforschung;MENSCHLICHE WELT;DKP;Die Grauen;BüSo;Die Humanisten;Gartenpartei;du.;dieBasis;Bündnis C;BÜRGERBEWEGUNG;III. Weg;Bündnis21;LIEBE;LKR;SSW;Team Todenhöfer;UNABHÄNGIGE;Volt;Volksabstimmung;B*;sonstige;FAMILIE;Graue Panther;KlimalisteBW;THP;Übrige;Ungültige;Gültige;CDU;SPD;AfD;FDP;DIE LINKE;GRÜNE;CSU;FREIE WÄHLER;Die PARTEI;Tierschutzpartei;NPD;PIRATEN;ÖDP;V-Partei³;DiB;BP;Tierschutzallianz;MLPD;Gesundheitsforschung;MENSCHLICHE WELT;DKP;Die Grauen;BüSo;Die Humanisten;Gartenpartei;du.;SGP;dieBasis;Bündnis C;BÜRGERBEWEGUNG;III. Weg;Bündnis21;LIEBE;LKR;PdF;LfK;SSW;Team Todenhöfer;UNABHÄNGIGE;Volt
;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
BY;09463;Coburg, Stadt;30790;23125;151;22974;0;6665;1659;1626;703;3556;6342;1173;336;0;0;0;359;0;0;43;0;13;0;0;0;0;0;0;0;0;499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;23008;0;5817;1809;2449;883;3667;6062;758;255;257;17;88;177;36;0;21;0;11;36;0;0;0;0;37;0;9;0;447;10;0;8;0;0;3;0;0;0;80;24;47
BY;09464;Hof, Stadt;32359;23068;174;22894;0;5279;2612;1363;698;1989;8934;1049;406;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;349;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;150;22918;0;5368;2587;2219;719;2269;7283;946;254;349;27;127;40;14;0;40;0;5;31;0;3;0;0;27;0;21;0;307;55;0;12;0;0;11;0;0;0;123;47;34
BY;09471;Bamberg;116451;97229;552;96677;0;16349;11449;6070;1761;8084;42157;6637;1215;0;0;0;650;0;0;577;0;61;0;0;0;0;0;0;0;0;1459;0;0;0;0;0;0;0;0;0;167;0;0;0;0;0;0;0;41;416;96813;0;15557;12312;8899;2074;8734;36283;7512;704;979;115;351;420;73;0;389;0;29;155;0;10;0;0;71;0;45;0;1334;72;0;110;0;0;18;0;0;0;117;214;236
BY;09472;Bayreuth;83947;68940;372;68568;0;13018;6046;4105;1079;5524;31781;4752;748;0;0;0;379;0;0;0;0;0;0;0;0;0;0;0;0;0;1136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302;68638;0;14607;6662;5687;1312;6009;25396;5586;482;710;61;161;219;57;0;164;0;5;80;0;8;0;0;43;0;30;0;905;63;0;51;0;0;6;0;0;0;111;124;99
BY;09473;Coburg;69320;55457;357;55100;0;15239;5509;3046;976;4557;17391;5767;660;0;0;0;805;0;0;94;0;48;0;0;0;0;0;0;0;0;1008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;55176;0;14000;5997;4819;1319;4980;16985;3827;472;645;58;157;352;26;0;99;0;17;75;0;6;0;0;57;0;26;0;920;34;0;30;0;0;9;0;0;0;102;91;73
BY;09474;Forchheim;91084;75969;444;75525;0;12084;6385;4796;1448;10322;31854;5539;768;0;0;0;686;0;0;163;0;40;0;0;0;0;0;0;0;0;1250;0;0;0;0;0;0;0;0;0;164;0;0;0;0;0;0;0;26;308;75661;0;13118;6817;6983;1797;9491;27505;5669;527;823;64;254;351;65;0;200;0;11;91;0;11;0;0;89;0;29;0;1111;71;0;57;0;0;11;0;0;0;193;129;194
BY;09475;Hof;76055;60714;384;60330;0;13847;6916;3059;1112;3676;25666;3711;1164;0;0;0;255;0;0;1;0;1;0;0;0;0;0;0;0;0;710;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;314;60400;0;14495;6927;5021;1290;4387;20859;4056;663;795;75;148;171;35;0;123;0;7;86;0;7;0;0;42;0;25;0;638;165;0;66;0;0;12;0;0;0;156;105;46
BY;09476;Kronach;54179;43413;379;43034;0;9660;4570;1640;630;2390;20470;2242;611;0;0;0;249;0;0;84;0;21;0;0;0;0;0;0;0;0;467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295;43118;0;10725;4876;3303;876;2707;15616;2863;356;587;62;95;140;18;0;65;0;15;54;0;1;0;0;27;0;16;0;466;56;0;27;0;0;8;0;0;0;71;46;42
BY;09477;Kulmbach;58419;46655;241;46414;0;9671;4211;1931;800;3450;20575;4254;512;0;0;0;307;0;0;100;0;0;0;0;0;0;0;0;0;0;603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;212;46443;0;10724;4789;3728;1086;4358;15672;3630;403;557;50;118;179;35;0;86;0;2;71;0;5;0;0;20;0;27;0;611;49;0;31;0;0;8;0;0;0;72;85;47
BY;09478;Lichtenfels;53297;42008;269;41739;0;5928;4426;1724;732;2745;21754;2841;721;0;0;0;259;0;0;133;0;0;0;0;0;0;0;0;0;0;476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262;41746;0;8272;4811;3407;872;3472;15316;3202;428;494;75;136;215;29;0;120;0;11;66;0;3;0;0;32;0;28;0;475;40;0;38;0;0;13;0;0;0;78;50;63
BY;09479;Wunsiedel i.Fichtelgebirge;56740;43421;355;43066;0;11129;5317;2128;869;2354;17399;2495;664;0;0;0;164;0;0;0;0;0;0;0;0;0;0;0;0;0;467;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;322;43099;0;11108;5200;3424;1035;3077;13846;3029;412;656;72;102;111;31;0;135;0;4;49;0;5;0;0;38;0;18;0;430;44;0;31;0;0;7;0;0;0;123;77;35
BY;09561;Ansbach, Stadt;30172;22131;211;21920;0;4638;2486;1492;730;3127;6776;1488;0;0;23;238;367;0;0;0;0;0;0;0;0;0;0;0;0;0;555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;21974;0;4819;2484;1848;803;3062;6298;1034;187;331;29;112;225;24;0;53;0;1;20;0;6;0;0;24;0;21;0;412;21;0;12;0;0;2;0;0;0;57;43;46
BY;09562;Erlangen, Stadt;76775;62506;377;62129;0;14300;3228;4361;0;16021;17883;1787;1213;0;0;600;1226;0;0;0;0;100;0;0;0;0;0;0;0;0;1015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395;250;62256;0;12488;3367;6544;3232;16300;14808;1639;530;464;23;314;630;99;0;56;0;16;61;0;7;0;0;127;0;26;0;799;44;0;15;0;0;9;0;0;0;261;76;321
BY;09563;Fürth, Stadt;86808;64662;411;64251;0;18662;5353;4517;2783;10386;16763;2017;1363;0;0;0;496;0;0;175;0;0;0;0;0;0;0;177;0;0;1274;0;0;0;0;0;0;0;0;0;285;0;0;0;0;0;0;0;0;338;64324;0;14884;5572;6335;3349;12144;15502;1901;695;827;57;276;281;97;0;126;0;26;79;0;48;0;0;139;0;39;0;1103;77;0;30;0;0;8;0;0;0;393;111;225
BY;09564;Nürnberg, Stadt;335780;251644;1987;249657;0;57105;19621;18088;12212;45137;77354;8808;0;0;0;1849;3170;0;0;0;0;149;0;0;0;0;0;0;0;0;4648;0;0;0;0;0;0;0;0;0;1317;0;0;0;0;0;0;0;199;1436;250208;0;54383;19745;23911;12816;48277;66199;7091;2318;3190;217;1396;1440;306;0;267;0;88;328;0;130;0;0;324;0;188;0;3991;215;0;106;0;0;57;0;0;0;1873;403;949
BY;09565;Schwabach, Stadt;29819;23128;156;22972;0;5609;1987;1571;698;2970;7865;1375;0;0;0;0;205;0;0;0;0;0;0;0;0;0;0;0;0;0;620;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;137;22991;0;5044;2043;2276;704;3465;6813;963;162;318;14;129;100;23;0;43;0;3;26;0;6;0;0;32;0;11;0;598;30;0;10;0;0;3;0;0;0;80;35;60
BY;09571;Ansbach;140648;113283;831;112452;0;19283;10996;7508;2206;12901;42433;11055;0;0;342;1171;1372;0;0;0;0;0;0;0;0;0;0;0;0;0;3185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;545;112738;0;21340;11402;9660;2796;12928;37824;8991;761;1314;256;620;820;114;0;315;0;18;168;0;23;0;0;82;0;50;0;2418;185;0;56;0;0;14;0;0;0;215;236;132
BY;09572;Erlangen-Höchstadt;104796;88293;528;87765;0;17067;6906;5714;0;13421;34520;5660;1285;0;0;620;818;0;0;0;0;83;0;0;0;0;0;0;0;0;1489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;391;87902;0;16926;6992;9088;2443;14445;28305;5020;632;872;67;346;425;73;0;135;0;15;85;0;5;0;0;91;0;43;0;1188;68;0;45;0;0;10;0;0;0;230;152;201
BY;09573;Fürth;91963;75537;509;75028;0;17471;6348;5065;1767;9384;27301;4124;1041;0;0;0;648;0;0;170;0;0;0;0;0;0;0;160;0;0;1364;0;0;0;0;0;0;0;0;0;185;0;0;0;0;0;0;0;0;341;75196;0;16121;6673;7432;2067;10908;23781;3590;553;950;46;318;371;69;0;154;0;4;85;0;10;0;0;111;0;34;0;1268;74;0;62;0;0;14;0;0;0;216;141;144
BY;09574;Nürnberger Land;130673;108400;808;107592;0;20642;8301;7609;3224;15226;35625;11010;1023;0;0;1193;1009;0;0;0;0;0;0;0;0;0;0;0;0;0;2346;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;258;507;107893;0;23065;8691;9613;2992;16322;33460;6907;703;1395;88;687;523;102;0;178;0;12;155;0;13;0;0;73;0;51;0;1889;115;0;53;0;0;41;0;0;0;359;175;231
BY;09575;Neustadt a.d.Aisch-Bad Windsheim;77687;62318;559;61759;0;11689;5692;3608;1671;7822;23632;4640;766;0;0;39;577;0;0;162;0;5;0;0;0;0;0;79;0;0;1227;0;0;0;0;0;0;0;0;0;141;0;0;0;0;0;0;0;9;345;61973;0;12056;5960;5428;1672;7203;21244;4600;461;720;89;248;372;52;0;174;0;13;81;0;6;0;0;43;0;28;0;1095;65;0;38;0;0;5;0;0;0;107;111;102
BY;09576;Roth;98606;81275;584;80691;0;11164;6643;4987;1852;9914;35853;5518;1126;0;0;503;525;0;0;0;0;0;0;0;0;0;0;0;0;0;2374;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;173;438;80837;0;15721;7352;7361;1958;9875;27520;5694;619;1006;63;369;343;74;0;198;0;7;109;0;8;0;0;58;0;39;0;1807;76;0;50;0;0;22;0;0;0;182;181;145
BY;09577;Weißenburg-Gunzenhausen;72354;57094;472;56622;0;9898;4936;4016;862;5315;24103;4049;0;0;82;771;1163;0;0;0;0;0;0;0;0;0;0;0;0;0;1427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;320;56774;0;11483;5256;4705;1305;6335;19177;4713;364;573;74;316;473;59;0;155;0;5;73;0;13;0;0;39;0;30;0;1222;73;0;30;0;0;6;0;0;0;136;88;71
BY;09661;Aschaffenburg, Stadt;49848;37268;354;36914;0;7318;3434;3543;1156;6140;12051;860;617;0;0;0;688;0;0;93;0;47;0;0;0;0;0;0;0;0;694;0;0;0;0;0;192;0;0;0;0;0;0;0;0;0;0;0;81;252;37016;0;7919;3441;4380;1382;6448;9857;915;355;445;33;158;302;43;0;75;0;21;46;0;6;0;0;49;0;26;0;616;28;0;17;0;0;54;0;0;0;196;83;121
BY;09662;Schweinfurt, Stadt;36821;25285;310;24975;0;5620;3085;1984;1692;2727;8038;803;0;0;0;0;226;0;0;89;0;55;0;0;0;0;0;0;0;0;538;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;240;25045;0;5736;3085;2526;1281;2911;7020;734;210;287;12;90;97;36;0;62;0;26;25;0;5;0;0;18;0;21;0;464;16;0;28;0;0;4;0;0;0;228;54;69
BY;09663;Würzburg, Stadt;97587;77242;833;76409;0;13380;0;8973;4182;20502;22282;2981;0;0;0;0;1051;0;0;0;0;0;0;0;0;0;0;429;0;0;1886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;743;372;76870;0;14583;4569;8509;4168;19664;18845;1908;710;807;23;298;480;99;0;63;0;15;91;0;22;0;0;185;0;57;0;930;53;0;20;0;0;17;0;0;0;208;118;428
BY;09671;Aschaffenburg;132804;109504;880;108624;0;17575;10520;8140;2380;13448;47218;4227;1405;0;0;0;892;0;0;423;0;110;0;0;0;0;0;0;0;0;1718;0;0;0;0;0;298;0;0;0;0;0;0;0;0;0;0;0;270;800;108704;0;22313;10275;11819;2686;14194;35882;4803;783;1472;77;393;503;108;0;338;0;40;164;0;29;0;0;90;0;94;0;1496;46;0;63;0;0;97;0;0;0;412;278;249
BY;09672;Bad Kissingen;83006;66766;589;66177;0;13337;6474;4520;1695;7169;26142;3944;899;0;0;0;462;0;0;0;0;0;0;0;0;0;0;0;0;0;1429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;411;66355;0;11847;6763;6014;1877;6154;25442;4299;506;784;75;205;273;64;0;158;0;7;83;0;6;0;0;24;0;37;0;1269;58;0;63;0;0;11;0;0;0;69;172;95
BY;09673;Rhön-Grabfeld;63253;51456;468;50988;0;8179;4620;3695;1432;4405;20972;5721;743;0;0;0;251;0;0;0;0;0;0;0;0;0;0;0;0;0;893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;312;51144;0;8250;5144;4560;1482;4810;20068;3952;458;481;53;152;148;46;0;134;0;7;91;0;9;0;0;43;0;38;0;874;50;0;40;0;0;10;0;0;0;57;116;71
BY;09674;Haßberge;67802;55942;567;55375;0;11328;6036;3991;1348;4893;20344;4437;796;0;0;0;553;0;0;0;0;0;0;0;0;0;0;0;0;0;1461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;336;55606;0;10443;6527;4637;1461;4910;19553;4388;452;597;76;201;356;52;0;184;0;6;89;0;10;0;0;46;0;34;0;1212;35;0;46;0;0;11;0;0;0;80;130;70
BY;09675;Kitzingen;69209;56149;504;55645;0;9806;4914;4214;1909;5619;23587;3298;0;0;0;0;504;0;0;460;0;46;0;0;0;0;0;0;0;0;704;0;0;0;0;0;0;0;0;584;0;0;0;0;0;0;0;0;0;299;55850;0;10947;4930;5268;1518;6427;19668;3871;340;642;63;212;304;65;0;238;0;8;72;0;8;0;0;41;0;32;0;674;53;0;21;0;0;15;0;0;0;136;195;102
BY;09676;Miltenberg;95316;76450;657;75793;0;13769;6489;4963;2215;7152;28356;10154;0;0;0;0;873;0;0;0;0;0;0;0;0;0;0;0;0;0;1674;0;0;0;0;0;148;0;0;0;0;0;0;0;0;0;0;0;0;534;75916;0;15370;7043;7593;1773;8581;25010;5231;569;1036;69;237;417;88;0;185;0;21;134;0;9;0;0;46;0;57;0;1560;57;0;59;0;0;61;0;0;0;364;204;142
BY;09677;Main-Spessart;99092;81683;691;80992;0;19931;6087;4551;1855;8661;32133;5620;0;0;0;0;541;0;0;0;0;0;0;0;0;0;0;0;0;0;1521;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;532;81151;0;17401;6875;6558;1912;9225;29087;5265;588;1006;66;250;355;96;0;194;0;10;106;0;15;0;0;52;0;65;0;1335;72;0;57;0;0;35;0;0;0;164;182;180
BY;09678;Schweinfurt;90680;75923;740;75183;0;13611;7469;6210;2951;6401;32072;3660;0;0;0;0;499;0;0;314;0;66;0;0;0;0;0;0;0;0;1516;0;0;0;0;0;0;0;0;414;0;0;0;0;0;0;0;0;0;466;75457;0;13799;7672;7245;2129;7747;27753;4514;587;888;80;272;256;82;0;223;0;18;94;0;6;0;0;64;0;53;0;1332;46;0;43;0;0;16;0;0;0;146;254;138
BY;09679;Würzburg;127320;108417;1322;107095;0;19745;0;10441;3340;15793;45369;6459;0;0;0;0;1450;0;0;0;0;0;0;0;0;0;0;345;0;0;3012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1141;585;107832;0;22496;7651;10721;2859;15970;37112;4963;721;1284;92;367;618;117;0;216;0;12;142;0;17;0;0;122;0;76;0;1380;72;0;44;0;0;24;0;0;0;225;283;248
BY;09761;Augsburg, Stadt;187164;137597;912;136685;0;24843;11739;11579;6716;29348;37239;5420;2228;0;0;0;1515;903;0;569;0;159;0;0;0;0;0;0;0;0;3033;0;0;0;0;0;0;0;0;0;659;0;0;0;0;0;0;0;735;776;136821;0;26332;12120;15265;6532;27142;33772;5329;1574;1441;77;516;856;445;0;408;0;92;158;0;30;0;0;162;0;86;0;2795;102;0;52;0;0;34;0;0;0;712;227;562
BY;09762;Kaufbeuren, Stadt;31503;22721;166;22555;0;3033;2429;1565;1405;2964;8455;1354;296;0;0;0;206;111;0;0;0;0;0;0;0;0;0;0;0;0;737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;22596;0;4172;2497;2467;805;3106;6400;1292;193;266;22;188;127;39;0;90;0;4;28;0;5;0;0;21;0;15;0;565;36;0;17;0;0;1;0;0;0;141;51;48
BY;09763;Kempten (Allgäu), Stadt;48382;35534;334;35200;0;5684;3395;5264;1224;5784;8269;3072;570;0;0;0;597;171;0;0;0;0;0;0;0;0;0;0;0;0;1090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;203;35331;0;6329;3403;4386;1312;5921;9101;2163;340;375;19;134;243;62;0;58;0;8;37;0;4;0;0;30;0;20;0;1014;33;0;16;0;0;8;0;0;0;160;53;102
BY;09764;Memmingen, Stadt;29338;21571;212;21359;0;3971;2355;2019;654;2504;7011;1297;241;0;0;0;592;71;0;0;0;0;0;0;0;0;0;0;0;0;644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;21451;0;4117;2418;2596;664;2823;5920;1176;152;205;34;86;315;22;0;46;0;2;20;0;5;0;0;26;0;16;0;525;59;0;9;0;0;4;0;0;0;119;41;51
BY;09771;Aichach-Friedberg;101891;85155;649;84506;0;11402;8461;6845;1279;10115;34184;8063;0;0;0;0;1722;167;0;0;0;0;0;0;0;0;0;0;0;0;2135;0;0;0;0;0;8;0;0;91;0;0;0;0;0;0;0;0;34;406;84749;0;12508;8298;9237;1503;10406;29480;7555;489;867;71;233;702;144;0;465;0;11;104;0;11;0;0;51;0;41;0;1895;73;0;32;0;0;15;0;0;0;166;234;158
BY;09772;Augsburg;190013;153686;1237;152449;0;22702;14923;11823;3036;18085;61668;14488;167;0;0;0;1725;82;0;76;0;7;0;0;0;0;0;0;0;0;3435;0;0;0;0;0;3;0;0;6;38;0;0;0;0;0;0;0;185;825;152861;0;25930;15064;16511;3362;19268;50131;12402;1044;1733;103;492;897;318;0;690;0;42;178;0;34;0;0;127;0;73;0;3076;138;0;66;0;0;34;0;0;0;481;340;327
BY;09773;Dillingen a.d.Donau;72853;56922;419;56503;0;8167;6802;4128;1049;4658;22601;6478;0;0;0;0;332;306;0;0;0;0;0;0;0;0;0;0;0;0;1661;0;0;0;0;0;32;0;0;289;0;0;0;0;0;0;0;0;0;299;56623;0;9118;7221;6153;1069;5047;19298;5005;290;566;84;190;212;87;0;197;0;7;62;0;12;0;0;28;0;26;0;1478;41;0;45;0;0;17;0;0;0;94;185;91
BY;09774;Günzburg;90510;69505;557;68948;0;10239;9546;5088;1118;6574;25719;5966;0;1488;0;582;596;0;0;0;0;0;0;0;0;0;0;0;0;0;1442;0;0;0;0;0;0;0;0;0;457;0;0;0;0;0;0;0;133;419;69086;0;11431;8768;7811;1474;6434;21933;6096;477;1000;114;345;474;84;0;312;0;2;109;0;13;0;0;63;0;28;0;1316;70;0;47;0;0;13;0;0;0;286;175;211
BY;09775;Neu-Ulm;124109;97008;764;96244;0;17232;10052;7721;2051;12285;35347;5322;0;2141;0;985;859;0;0;0;0;0;0;0;0;0;0;0;0;0;1572;0;0;0;0;0;0;0;0;0;402;0;0;0;0;0;0;0;275;590;96418;0;17801;10582;11636;2567;12446;29659;5016;640;1466;136;512;491;90;0;280;0;18;121;0;17;0;0;89;0;47;0;1462;128;0;45;0;0;26;0;0;0;594;259;290
BY;09776;Lindau (Bodensee);60329;48073;355;47718;0;9531;3598;4529;1286;8789;14667;2717;528;0;0;0;495;145;0;0;0;0;0;0;0;0;0;0;0;0;1361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;263;47810;0;8865;3408;5507;1558;7945;14123;2964;365;524;20;148;363;73;0;128;0;2;42;0;4;0;0;48;0;31;0;1307;65;0;11;0;0;5;0;0;0;118;68;118
BY;09777;Ostallgäu;107225;87880;664;87216;0;9760;7385;5842;3093;10767;36034;8280;1125;0;0;0;1110;339;0;0;0;0;0;0;0;0;0;0;0;0;3481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;431;87449;0;13119;7397;9169;2091;11063;28883;8673;674;887;66;289;703;153;0;612;0;11;77;0;8;0;0;61;0;52;0;2731;141;0;37;0;0;14;0;0;0;264;154;120
BY;09778;Unterallgäu;109809;88795;658;88137;0;10013;10771;6565;1812;9655;33509;9564;678;351;0;140;1533;261;0;0;0;0;0;0;0;0;0;0;0;0;3209;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;35;438;88357;0;12174;10410;9901;1816;8604;28868;9504;554;978;118;274;1050;112;0;408;0;7;109;0;8;0;0;73;0;56;0;2541;162;0;59;0;0;21;0;0;0;196;214;140
BY;09779;Donau-Ries;100768;81725;546;81179;0;19646;6889;4452;1709;5023;33556;6155;0;0;0;0;863;462;0;0;0;0;0;0;0;0;0;0;0;0;1723;0;0;0;0;0;251;0;0;450;0;0;0;0;0;0;0;0;0;437;81288;0;14501;7801;7697;1517;8226;28784;7723;495;755;74;374;524;123;0;309;0;6;105;0;6;0;0;43;0;33;0;1519;64;0;42;0;0;85;0;0;0;151;242;89
BY;09780;Oberallgäu;120092;98148;928;97220;0;13186;7480;13811;2401;13244;30630;10392;1171;0;0;0;1141;415;0;0;0;0;0;0;0;0;0;0;0;0;3057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292;548;97600;0;14716;7539;11060;2173;13527;31793;9843;666;1060;55;233;647;171;0;333;0;5;105;0;22;0;0;58;0;53;0;2888;88;0;49;0;0;17;0;0;0;198;164;137
SL;10041;Regionalverband Saarbrücken;238608;177702;2991;174711;43964;64279;16507;15093;10432;12582;0;3609;4321;0;0;0;844;0;0;0;0;201;0;0;0;0;0;0;0;0;2580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;299;2867;174835;36708;66549;16878;20265;15638;0;0;3004;3336;4901;469;1209;845;0;0;0;0;159;0;0;0;0;0;0;0;0;0;2278;0;0;0;0;0;0;0;0;0;853;0;1743
SL;10042;Merzig-Wadern;78589;61966;1175;60791;17294;21868;5657;5382;3257;2953;0;1588;1468;0;0;0;245;0;0;0;0;0;0;0;0;0;0;0;0;0;1079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1150;60816;15348;21771;5888;7541;3995;0;0;1238;1048;1791;139;304;228;0;0;0;0;19;0;0;0;0;0;0;0;0;0;956;0;0;0;0;0;0;0;0;0;160;0;390
SL;10043;Neunkirchen;102989;77514;1521;75993;19536;29983;8566;5857;3861;2973;0;1953;1810;0;0;0;347;0;0;0;0;0;0;0;0;0;0;0;0;0;1107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1426;76088;17141;29982;8620;7843;4892;0;0;1620;1207;2168;220;410;293;0;0;0;0;54;0;0;0;0;0;0;0;0;0;1017;0;0;0;0;0;0;0;0;0;226;0;395
SL;10044;Saarlouis;151754;118636;2384;116252;33152;42230;11454;9438;6132;5231;0;3249;2948;0;0;0;578;0;0;0;0;0;0;0;0;0;0;0;0;0;1840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2240;116396;28302;42530;11865;13820;7751;0;0;2454;2088;3294;253;682;440;0;0;0;0;66;0;0;0;0;0;0;0;0;0;1650;0;0;0;0;0;0;0;0;0;542;0;659
SL;10045;Saarpfalz-Kreis;111998;89262;1626;87636;24270;30912;9335;7040;4380;4761;0;2779;2066;0;0;0;635;0;0;0;0;0;0;0;0;0;0;0;0;0;1458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1429;87833;21067;31724;9387;10474;5805;0;0;2064;1372;2495;185;503;489;0;0;0;0;41;0;0;0;0;0;0;0;0;0;1327;0;0;0;0;0;0;0;0;0;334;0;566
SL;10046;St. Wendel;71285;58883;1153;57730;21107;19057;4717;3983;2149;2591;0;1758;1227;0;0;0;223;0;0;0;0;0;0;0;0;0;0;0;0;0;918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1183;57700;16568;21221;4991;6002;3049;0;0;1366;927;1582;109;311;236;0;0;0;0;18;0;0;0;0;0;0;0;0;0;888;0;0;0;0;0;0;0;0;0;166;0;266
BE;11100;Berlin, Ost, Stadt;1035769;782022;12339;769683;117475;139032;79854;47031;177460;141688;0;7058;20175;23734;0;1798;1425;0;0;0;0;631;1037;0;0;0;0;460;0;225;7278;0;0;0;0;0;884;0;0;0;1936;0;144;0;0;0;0;0;358;12293;769729;94682;171371;83284;60424;123546;157891;0;8190;14585;21718;1350;3208;1182;593;0;0;0;395;3040;0;1478;10247;391;1629;0;1109;220;0;0;0;0;0;0;683;0;0;0;3326;0;5187
BE;11200;Berlin, West, Stadt;1433150;1074881;19292;1055589;227363;278131;67280;82647;82782;238893;0;7105;18379;25733;0;3024;1790;0;0;0;0;490;439;305;0;2368;0;695;0;167;12323;0;0;0;205;0;604;0;2604;0;853;0;78;256;0;0;0;0;1075;18029;1056852;195009;256918;70410;105513;85506;250642;0;8880;13753;23564;630;3708;1616;706;0;0;0;334;2110;0;677;9196;336;1793;0;1476;226;0;0;0;0;0;0;549;0;0;0;16842;0;6458
